{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
176;0.000102361;0.000114155;0;0.00019;0.000114155;0.102397602;0.194;0;0.315233198;0.591221271;0;0;0.0001
177;8.81E-05;0.000114155;0;0.000168;0.000114155;0.56027306;0.2;0;0.312470221;0.591221271;0;0;0.0001
178;8.02E-05;0.000114155;0;0.000165;0.000114155;0.734598735;0.135;0;0.328371441;0.591221271;0;0.350268188;0.0001
179;7.90E-05;0.000114155;0;0.000179;0.000114155;0.914252414;0.084;0;0.322887774;0.591221271;0;0.583225899;0.0001
180;8.28E-05;0.000114155;0;0.000196;0.000114155;0.904262404;0.061;0;0.40411368;0.591221271;0;0.744441261;0.0001
181;9.50E-05;0.000114155;0;0.000195;0.000114155;0.752913753;0.049;0;0.401237927;0.591221271;0;0.821802034;0.0001
182;0.000106382;0.000114155;0;0.000185;0.000114155;0.427572428;0.027;0;0.432095877;0.591221271;0;0.875710261;0.0001
183;0.000109237;0.000114155;0;0.000199;0.000114155;0.44955045;0.006;0;0.400152472;0.591221271;0;0.890106479;0.0001
184;0.000113037;0.000114155;0;0.000216;0.000114155;0.222111222;0;0;0.404564778;0.591221271;0;0.895120088;0.0001
185;0.000114033;0.000114155;0;0.000224;0.000114155;0.121545122;0.011;0;0.367617001;0.591221271;0;0.890583966;0.0001
186;0.000113464;0.000114155;0;0.000198;0.000114155;0;0.183;0;0.390594824;0.591221271;0;0.849345048;0.0001
187;0.00011493;0.000114155;0;1.37E-04;0.000114155;0;0.576;0;0.569850051;0.591221271;0;0.828232186;0.0001
188;0.000125325;0.000114155;0;9.07E-05;0.000114155;0;0.721;0;0.536496963;0.591221271;0;0.791799965;0.0001
189;0.000130337;0.000114155;0;6.33E-05;0.000114155;0;0.68;0;0.576574237;0.591221271;0;0.679415557;0.0001
190;0.000123796;0.000114155;0;4.11E-05;0.000114155;0;0.489;0;0.509036348;0.591221271;0;0.426307915;0.0001
191;0.000116564;0.000114155;0;2.46E-05;0.000114155;0;0.3;0;0.427345248;0.591221271;0;0;0.0001
192;1.10E-04;0.000114155;0;8.08E-06;0.000114155;0;0.212;0;0.42826154;0.591221271;0;0;0.0001
193;1.05E-04;0.000114155;0;6.77E-06;0.000114155;0;0.133;0;0.308424433;0.591221271;0;0;0.0001
194;1.06E-04;0.000114155;0;3.75E-06;0.000114155;0;0.067;0;0.250232739;0.591221271;0;0;0.0001
195;1.08E-04;0.000114155;0;2.38E-06;0.000114155;0;0.024;0;0.213440027;0.591221271;0;0;0.0001
196;1.05E-04;0.000114155;0;8.30E-06;0.000114155;0;0.006;0;0.233513905;0.591221271;0;0;0.0001
197;1.04E-04;0.000114155;0;2.49E-05;0.000114155;0;0.001;0;0.245073302;0.591221271;0;0;0.0001
198;1.06E-04;0.000114155;0;6.93E-05;0.000114155;0;0.003;0;0.308720467;0.591221271;0;0;0.0001
199;0.00010416;0.000114155;0;0.000143;0.000114155;0.046453546;0.002;0;0.325552075;0.591221271;0;0;0.0001
200;0.000106063;0.000114155;0;0.00019;0.000114155;0.316350316;0.007;0;0.358693709;0.591221271;0;0;0.0001
201;0.000107847;0.000114155;0;0.000168;0.000114155;0.574259074;0.026;0;0.424610463;0.591221271;0;0;0.0001
202;0.000113478;0.000114155;0;0.000165;0.000114155;0.785547786;0.051;0;0.451182978;0.591221271;0;0.467936781;0.0001
203;0.000114517;0.000114155;0;0.000179;0.000114155;0.917249417;0.068;0;0.471524696;0.591221271;0;0.67632781;0.0001
204;0.000114781;1.14E-04;0;0.000196;0.000114155;0.947219447;0.069;0;0.45575035;0.591221271;0;0.779910551;0.0001
205;0.000113106;1.14E-04;0;0.000195;0.000114155;0.92957043;0.065;0;0.42435672;0.591221271;0;0.824770409;0.0001
206;0.000112291;1.14E-04;0;0.000185;0.000114155;0.883616384;0.051;0;0.415221979;0.591221271;0;0.86473603;0.0001
207;0.000111415;1.14E-04;0;0.000199;0.000114155;0.782550783;0.061;0;0.466181999;0.591221271;0;0.882554235;0.0001
208;0.000107259;0.000114155;0;0.000216;0.000114155;5.62E-01;0.095;0;0.498463729;0.591221271;0;0.895796527;0.0001
209;0.000107933;0.000114155;0;0.000224;0.000114155;0.294205794;0.179;0;0.452522177;0.591221271;0;0.894411816;0.0001
210;0.000109034;0.000114155;0;0.000198;0.000114155;0.028471528;0.357;0;0.399109307;0.591221271;0;0.885880724;0.0001
