{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
792;0.000135;0.000114155;0;8.08E-06;0.000114155;0;0.315;0;0.669655571;0.238036884;0;0;0.0001
793;1.20E-04;0.000114155;0;6.77E-06;0.000114155;0;0.259;0;0.663678518;0.256659969;0;0;0.0001
794;1.10E-04;0.000114155;0;3.75E-06;0.000114155;0;0.211;0;0.66455252;0.224154221;0;0;0.0001
795;1.04E-04;0.000114155;0;2.38E-06;0.000114155;0;0.18;0;0.616003055;0.228217439;0;0;0.0001
796;1.01E-04;0.000114155;0;8.30E-06;0.000114155;0;0.17;0;0.602188167;0.224154221;0;0;0.0001
797;9.79E-05;0.000114155;0;2.49E-05;0.000114155;0;0.183;0;0.573684386;0.229571846;0;0;0.0001
798;9.50E-05;0.000114155;0;6.93E-05;0.000114155;0;0.165;0;0.621092009;0.226863032;0;0;0.0001
799;0.0000884;0.000114155;0;0.000143;0.000114155;0;0.133;0;0.660252988;0.22618583;0;0;0.0001
800;0.0000954;0.000114155;0;0.00019;0.000114155;0;0.316;0;0.667653822;0.254966961;0;0;0.0001
801;0.000114193;0.000114155;0;0.000168;0.000114155;0;0.375;0;0.713073792;0.257337172;0;0;0.0001
802;0.00012222;0.000114155;0;0.000165;0.000114155;0.21772;0.395;0;0.69954084;0.253273953;0;0.244659212;0.0001
803;0.000125421;0.000114155;0;0.000179;0.000114155;0.17192;0.413;0;0.673870522;0.256659969;0;0.13457031;0.0001
804;0.000128993;0.000114155;0;0.000196;0.000114155;0.3236;0.421;0;0.721235854;0.331829512;0;0.233982798;0.0001
805;0.000128914;0.000114155;0;0.000195;0.000114155;0.48801;0.431;0;0.664933135;0.368737079;0;0.384980743;0.0001
806;0.000138269;0.000114155;0;0.000185;0.000114155;0.58827;0.424;0;0.686106565;0.369752884;0;0.539220849;0.0001
807;0.000147634;0.000114155;0;0.000199;0.000114155;0.64608;0.39;0;0.673659069;0.584764863;0;0.64446716;0.0001
808;0.000151835;0.000114155;0;0.000216;0.000114155;0.67683;0.369;0;0.718980361;0.553613521;0;0.77577466;0.0001
809;0.000146036;0.000114155;0;0.000224;0.000114155;0.64196;0.337;0;0.695466857;0.585442066;0;0.685944099;0.0001
810;0.000138514;0.000114155;0;0.000198;0.000114155;0.4117;0.305;0;0.67289784;0.773365921;0;0.213641855;0.0001
811;0.00013386;0.000114155;0;0.000137;0.000114155;0.51908;0.346;0;0.788280352;0.890860657;0;0.402843602;0.0001
812;0.000155677;0.000114155;0;9.07E-05;0.000114155;0.47465;0.372;0;0.884603956;0.889167649;0;0.418207725;0.0001
813;0.000164438;0.000114155;0;6.33E-05;0.000114155;0.29073;0.408;0;0.806112837;0.895262477;0;0.243915786;0.0001
814;0.0001674;0.000114155;0;4.11E-05;0.000114155;0.20521;0.436;0;0.7343459;0.883411422;0;0.216842714;0.0001
815;0.000159;0.000114155;0;2.46E-05;0.000114155;0;0.45;0;0.685415821;0.37110729;0;0;0.0001
816;0.000143;0.000114155;0;8.08E-06;0.000114155;0;0.462;0;0.680735674;0.24616332;0;0;0.0001
817;1.29E-04;0.000114155;0;6.77E-06;0.000114155;0;0.37;0;0.716654385;0.457789284;0;0;0.0001
818;1.19E-04;0.000114155;0;3.75E-06;0.000114155;0;0.286;0;0.695889762;0.238036884;0;0;0.0001
