{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
126;8.93E-05;0.000114155;0;6.93E-05;0.000114155;0;0.039;0;0.415447528;0.211964566;0;0;0.0001
127;8.82E-05;0.000114155;0;0.000143;0.000114155;0.022495501;0.047;0;0.366658416;0.209932956;0;0;0.0001
128;9.42E-05;0.000114155;0;0.00019;0.000114155;0.087382523;0.051;0;0.423835139;0.250903743;0;0;0.0001
129;9.95E-05;0.000114155;0;0.000168;0.000114155;0.090281944;0.051;0;0.479729049;0.252935353;0;0;0.0001
130;0.000105679;0.000114155;0;0.000165;0.000114155;0.26124775;0.051;0;0.506611694;0.255644164;0;0.351684798;0.0001
131;0.000110102;0.000114155;0;0.000179;0.000114155;0.274545091;0.055;0;0.472877991;0.255305563;0;0.536192122;0.0001
132;0.000110532;0.000114155;0;0.000196;0.000114155;0.281443711;0.066;0;0.479517597;0.24616332;0;0.753188571;0.0001
133;0.000105239;0.000114155;0;0.000195;0.000114155;0.129574085;0.084;0;0.441075555;0.258691578;0;0.791442736;0.0001
134;0.000107432;0.000114155;0;0.000185;0.000114155;0.294041192;0.118;0;0.4901607;0.255644164;0;0.822577424;0.0001
135;0.000111692;0.000114155;0;0.000199;0.000114155;0.327534493;0.161;0;0.515986082;0.246840524;0;0.824548304;0.0001
136;0.000108485;0.000114155;0;0.000216;0.000114155;0.276344731;0.211;0;0.479729049;0.24582472;0;0.852583415;0.0001
137;0.000108821;0.000114155;0;0.000224;0.000114155;0.034293141;0.279;0;0.481462958;0.467270129;0;0.820580498;0.0001
138;0.00010699;0.000114155;0;0.000198;0.000114155;0.01129774;0.344;0;0.544081054;0.76185347;0;0.939849102;0.0001
139;0.000110393;0.000114155;0;1.37E-04;0.000114155;0;0.357;0;0.70047123;0.650114961;0;0.925523325;0.0001
140;0.000132469;0.000114155;0;9.07E-05;0.000114155;0;0.349;0;0.6983849;0.888151844;0;0.863115032;0.0001
141;0.000139466;0.000114155;0;6.33E-05;0.000114155;0;0.303;0;0.606459506;0.888490446;0;0.712199484;0.0001
142;0.000139016;0.000114155;0;4.11E-05;0.000114155;0;0.258;0;0.493332485;0.854291691;0;0.473141339;0.0001
143;1.28E-04;0.000114155;0;2.46E-05;0.000114155;0;0.207;0;0.378147328;0.33589273;0;0;0.0001
144;1.14E-04;0.000114155;0;8.08E-06;0.000114155;0;0.19;0;0.430418356;0.207901347;0;0;0.0001
145;1.08E-04;0.000114155;0;6.77E-06;0.000114155;0;0.183;0;0.312991804;0.181490427;0;0;0.0001
146;1.04E-04;0.000114155;0;3.75E-06;0.000114155;0;0.156;0;0.287293291;0.181151825;0;0;0.0001
147;1.02E-04;0.000114155;0;2.38E-06;0.000114155;0;0.125;0;0.254856498;0.181829028;0;0;0.0001
148;1.00E-04;0.000114155;0;8.30E-06;0.000114155;0;0.101;0;0.250134062;0.189616863;0;0;0.0001
149;9.84E-05;0.000114155;0;2.49E-05;0.000114155;0;0.082;0;0.298218331;0.215011979;0;0;0.0001
150;9.48E-05;0.000114155;0;6.93E-05;0.000114155;0;0.061;0;0.359821456;0.216704986;0;0;0.0001
151;9.79E-05;0.000114155;0;0.000143;0.000114155;0.016096781;0.063;0;0.399687277;0.219075198;0;0;0.0001
152;0.00010459;0.000114155;0;0.00019;0.000114155;0.032593481;0.08;0;0.504031975;0.252935353;0;0;0.0001
153;0.000112664;0.000114155;0;0.000168;0.000114155;0.057388522;0.089;0;0.499859315;0.255305563;0;0;0.0001
154;0.000110405;0.000114155;0;0.000165;0.000114155;0.153169366;0.094;0;0.500846094;0.254289758;0;0.251699558;0.0001
155;0.00011011;0.000114155;0;0.000179;0.000114155;0.132673465;0.101;0;0.489554535;0.223815619;0;0.592488084;0.0001
156;0.00011272;0.000114155;0;0.000196;0.000114155;0.270845831;0.116;0;0.473667414;0.219413799;0;0.745964906;0.0001
157;0.000108809;0.000114155;0;0.000195;0.000114155;0.397380524;0.144;0;0.384519094;0.195034488;0;0.753049654;0.0001
158;0.000106696;0.000114155;0;0.000185;0.000114155;0.45639872;0.177;0;0.428092379;0.213657572;0;0.83416828;0.0001
159;0.000110622;0.000114155;0;0.000199;0.000114155;0.213957209;0.212;0;0.435577794;0.23498947;0;0.859477153;0.0001
160;0.000112461;0.000114155;0;0.000216;0.000114155;0.142231554;0.266;0;0.465096544;0.231603455;0;0.80628945;0.0001
161;0.000112764;0.000114155;0;0.000224;0.000114155;0.067896421;0.372;0;0.480462084;0.471333347;0;0.796825755;0.0001
162;0.000110282;0.000114155;0;0.000198;0.000114155;0.026434713;0.499;0;0.530985104;0.736119752;0;0.342672582;0.0001
163;0.000111776;0.000114155;0;1.37E-04;0.000114155;0.000859828;0.532;0;0.721094885;0.892553664;0;0.368354793;0.0001
164;0.000132867;0.000114155;0;9.07E-05;0.000114155;0;0.467;0;0.728086911;0.884427226;0;0.201264141;0.0001
165;0.000139058;0.000114155;0;6.33E-05;0.000114155;0;0.386;0;0.622219756;0.885781633;0;0.13628589;0.0001
166;0.000129773;0.000114155;0;4.11E-05;0.000114155;0;0.332;0;0.485875264;0.87189897;0;0.060593695;0.0001
167;0.000115855;0.000114155;0;2.46E-05;0.000114155;0;0.327;0;0.384476803;0.323364473;0;0;0.0001
168;1.04E-04;0.000114155;0;8.08E-06;0.000114155;0;0.315;0;0.402901353;0.208239948;0;0;0.0001
169;9.86E-05;0.000114155;0;6.77E-06;0.000114155;0;0.294;0;0.381460082;0.176072802;0;0;0.0001
170;9.39E-05;0.000114155;0;3.75E-06;0.000114155;0;0.267;0;0.390919052;0.1757342;0;0;0.0001
171;9.18E-05;0.000114155;0;2.38E-06;0.000114155;0;0.183;0;0.384645964;0.191309872;0;0;0.0001
172;9.09E-05;0.000114155;0;8.30E-06;0.000114155;0;0.146;0;0.378048651;0.188601059;0;0;0.0001
