{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
7019;0.000138405;1.14E-04;0;0.000179;0.000114155;0.59718;0.070636369;0;0.463024311;0.152032092;0;0.539995321;0.0001
7020;0.00014342;1.14E-04;0;0.000196;0.000114155;0.72797;0.09946754;0;0.480983666;0.150677687;0;0.709271356;0.0001
7021;0.000142203;1.14E-04;0;0.000195;0.000114155;0.75603;0.135506503;0;0.44234427;0.158465522;0;0.736642732;0.0001
7022;0.000150829;1.14E-04;0;0.000185;0.000114155;0.76471;0.17875326;0;0.463785541;0.162867342;0;0.746702298;0.0001
7023;0.000159962;1.14E-04;0;0.000199;0.000114155;0.75415;0.226324692;0;0.49249784;0.157449717;0;0.715092948;0.0001
7024;0.00016258;1.14E-04;0;0.000216;0.000114155;0.72786;0.253714304;0;0.5176874;0.15575671;0;0.636658929;0.0001
7025;0.000157254;1.14E-04;0;0.000224;0.000114155;7.08E-01;0.272454565;0;0.491191685;0.368398477;0;0.595061995;0.0001
7026;0.000145608;0.000114;0;0.000198;0.000114155;0.62717;0.214792223;0;0.459960903;0.707338621;0;0.439201713;0.0001
7027;0.000146694;0.000114;0;1.37E-04;0.000114155;0.47954;0.144155855;0;0.760192147;0.864449736;0;0.262862387;0.0001
7028;0.000149853;0.000114;0;9.07E-05;0.000114155;0.33818;0.09946754;0;0.789118832;0.861402323;0;0.181504076;0.0001
7029;0.000146974;0.000114;0;6.33E-05;0.000114155;0.53822;0.064870135;0;0.703942433;0.853953089;0;0.483075096;0.0001
7030;0.00014262;0.000114;0;4.11E-05;0.000114155;0;0.0591039;0;0.592851671;0.829235176;0;0;0.0001
7031;1.36E-04;0.000114;0;2.46E-05;0.000114155;0;0.040363639;0;0.483771905;0.269865429;0;0;0.0001
7032;1.25E-04;0.000114;0;8.08E-06;0.000114155;0;0.036038964;0;0.392936816;0.147630272;0;0;0.0001
